"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_02163",1999.89180914282,-1.49213559437824,0.19580796590246,-5.06688065424503,4.043876406013e-07,5.21076611521078e-06
"BPB1_04913",588.699427348686,1.48734589314712,0.091021288782818,10.8474171960253,2.05140323621495e-27,1.11855460669405e-25
"BPB1_04037",801.784055297813,-1.48220131559981,0.121245923107804,-8.10090179054098,5.45532776035335e-16,1.57869261444862e-14
"BPB1_05690",57.7043717384805,-1.48085966168541,0.191074247075619,-5.13339540360574,2.84561203099815e-07,3.72229048499253e-06
"BPB1_01643",125.797250177471,1.47984164894579,0.105829938566424,9.25864327447185,2.07046227070086e-20,7.82846318410982e-19
"BPB1_05445",144.435705716107,1.47705790195163,0.28994697625624,3.36978131162906,0.000752278605847764,0.00653826036626077
"BPB1_01488",271.970725599987,-1.47620340507031,0.198233499060001,-4.92451280787229,8.45707899258117e-07,1.05815626042441e-05
"BPB1_03793",2112.90213468603,-1.47296188111695,0.107711112213166,-9.03306874402536,1.66923748403474e-19,6.04660850860136e-18
"BPB1_00927",1621.29001240364,-1.46714985255324,0.223791930120538,-4.32164757698062,1.54868414457443e-05,0.000169961522646092
"BPB1_05465",1149.70078814699,1.46445076810801,0.114877338210196,8.39548324442646,4.63981966810413e-17,1.4137803459282e-15
"BPB1_03991",686.917190383565,-1.46245918393568,0.215858580057464,-4.45874879599165,8.2439468508966e-06,9.44770900169124e-05
"BPB1_04911",232.9438700108,1.4584101031731,0.124078432233587,7.72422802190813,1.12533240616168e-14,2.8025105114988e-13
"BPB1_00771",16.886752005637,-1.43705167862687,0.28260918110675,-3.31571562876055,0.000914087919364233,0.00782640565670534
"BPB1_05822",35.2538324098245,-1.43658124386412,0.219994854379421,-4.25728704658162,2.06922605072274e-05,0.000224238304241502
"BPB1_05960",149.717985247417,1.43398959359453,0.124687133286386,7.49066538765718,6.85253158709953e-14,1.59175397404375e-12
"BPB1_05778",47.3109287843576,-1.43206677559369,0.243801591717314,-3.8230545134193,0.000131808624118994,0.00129312248662195
"BPB1_02407",13953.2063668836,-1.42525435515363,0.138916713175559,-6.66049702733984,2.72903087893899e-11,4.89148095256193e-10
"BPB1_02497",151.756013335989,-1.41977778687742,0.236000348812844,-3.89735774334314,9.72479118921129e-05,0.000972479118921129
"BPB1_01599",23.8422602655313,1.41782593445922,0.231971148984016,3.95663830816503,7.60118865995538e-05,0.000770531453200956
"BPB1_03028",31.1762123171035,-1.41768820970699,0.220495527245511,-4.16193571439293,3.15561196374152e-05,0.000334960450249612
"BPB1_02032",105.946547102188,1.41140179143691,0.244638171659546,3.72550933181952,0.000194921241012714,0.00186980005267752
"BPB1_05883",415.699000273669,1.4018293394512,0.0733817361247471,12.2895612324859,1.03063906797486e-34,7.96822443598472e-33
"BPB1_05408",98.1021965884876,-1.39980714548203,0.249447015155108,-3.60720750626147,0.000309510131691086,0.00285278021736624
"BPB1_05879",143.144341400979,1.39791086297143,0.15309379307445,5.86510298647295,4.48854015345629e-09,6.96126886074957e-08
"BPB1_02147",3788.04513819151,-1.39443310231757,0.271980790077876,-3.28858924948881,0.00100690854305409,0.00853647504585952
"BPB1_05821",36.8761014941567,-1.39109994232283,0.213408464821548,-4.17556043556177,2.97253320976035e-05,0.000317351965825781
"BPB1_03992",417.500819325478,-1.38844693592168,0.210356986035354,-4.22351999173614,2.40516024842676e-05,0.000260098749203561
"BPB1_02033",251.973695010876,1.38614011006782,0.134991239401792,6.56442680276672,5.22333943215173e-11,9.11006675371917e-10
"BPB1_03232",1289.67216907525,-1.37762834037094,0.108492253205514,-8.08931803368922,5.99997182982364e-16,1.72665855991591e-14
"BPB1_03077",1249.01233022689,1.37211695390732,0.23067840709295,3.78066141906341,0.000156412268737287,0.00152582966489482
"BPB1_05827",52.9684150102107,-1.36887777887733,0.176143262149538,-4.93279032234392,8.10631612448394e-07,1.01672439527426e-05
"BPB1_01878",1190.89202491493,-1.36689143419436,0.223903586958465,-3.87171749220423,0.000108071166351208,0.00107037981204447
"BPB1_01513",393.333436677286,1.36437029349052,0.127640126288859,6.77193229607423,1.27073607916743e-11,2.35086174645975e-10
"BPB1_04435",1039.08822365672,1.36199838890212,0.132079629450616,6.52635377981901,6.73900408309908e-11,1.16749301506533e-09
"BPB1_04287",1483.12661903502,1.36162185750087,0.0999054721505133,8.62437100745377,6.44458744132774e-18,2.07347595938371e-16
"BPB1_04714",1697.18140514619,1.3591051160472,0.111593932418893,7.69849307597081,1.37680193178502e-14,3.39611143173639e-13
"BPB1_04111",56.2633371167062,1.34858171459044,0.234667338139918,3.61610491394624,0.00029906920516665,0.00277133896737611
"BPB1_04356",291.810842176658,-1.34690524137199,0.220310313705094,-3.84414704481633,0.000120972456939966,0.00119222890018943
"BPB1_00803",1956.89585785354,1.33774314788939,0.1421280428765,5.89428469522613,3.76307895857887e-09,5.90689363801168e-08
"BPB1_00716",131.893542831916,-1.3333722900578,0.116332774744899,-7.16369305112226,7.85321385226437e-13,1.64030837720683e-11
"BPB1_00618",928.932519867848,-1.32977609352528,0.0756425354922141,-10.9697022730114,5.34480959673663e-28,3.04243007814239e-26
"BPB1_00065",175.429586843308,1.30992336700857,0.18935726101084,4.27722371291697,1.89238604013855e-05,0.000206369677640373
"BPB1_00229",168.743314648921,-1.30656547637793,0.203847420802867,-3.95671170722304,7.5988545015965e-05,0.000770531453200956
"BPB1_05820",121.021119208156,-1.3049465372035,0.163122090016442,-4.93462618779813,8.03044129434739e-07,1.0096525705029e-05
"BPB1_01700",199.919498646187,1.30481675269942,0.196660677746525,4.09241319577239,4.26907073350366e-05,0.000446743159586848
"BPB1_00156",321.725390583443,-1.29925658756139,0.241759422025344,-3.30599974497624,0.000946381738265152,0.00806292336219324
"BPB1_05502",36.002966004723,-1.29058576592446,0.236249425633181,-3.34640291211539,0.000818673431281926,0.00706788062340063
"BPB1_02447",23.5166470241266,1.28916301038933,0.243651146970476,3.23890537845469,0.00119989373064538,0.00997974932090309
"BPB1_02159",888.245721690301,1.28766381063072,0.0919543078108392,8.56581740847893,1.07311822301439e-17,3.43132863902131e-16
"BPB1_04022",608.616893948019,-1.28474043615219,0.153218261646835,-5.12171609126466,3.02767510199437e-07,3.95046776532262e-06
"BPB1_03083",900.414581840866,1.28292269424947,0.0620400981658167,12.6196237175016,1.64605904931545e-36,1.31178244237754e-34
"BPB1_05467",1527.91335377916,1.28251566099396,0.114890759315114,6.81095386311903,9.69537242455478e-12,1.82625560578886e-10
"BPB1_04035",457.587136474644,-1.27850427068684,0.127598580283983,-6.10119853178774,1.05276047731566e-09,1.70949820454393e-08
"BPB1_04375",1833.2723248603,1.27834317998426,0.0669006340549563,11.6343169385342,2.75789029330989e-31,1.72118936377653e-29
"BPB1_02160",178.331980390658,1.27739075086421,0.146017136783177,5.32396928189715,1.01527058911147e-07,1.38397411884142e-06
"BPB1_04190",706.308015455969,1.27362709270892,0.0580967550810612,13.3161842107963,1.86393367000914e-40,1.69389059835919e-38
"BPB1_04634",160.683518754222,1.27337985991982,0.0978112837278868,7.90685727089919,2.63967975970131e-15,6.97629650778202e-14
"BPB1_02330",701.877819125364,1.27221296369749,0.238424416292054,3.23881662669808,0.00120026714805456,0.00997974932090309
"BPB1_02156",987.792130820736,1.26889788906741,0.114386199131099,6.72194630915367,1.7931303181992e-11,3.25909299939364e-10
"BPB1_03955",963.725510115295,1.26621395119164,0.0650870623194962,11.7721390993265,5.43291799636103e-32,3.56234369887976e-30
"BPB1_03794",2781.353999227,-1.26593018871336,0.0626190218661426,-12.2315897931247,2.10772601722817e-34,1.6055912895944e-32
"BPB1_05996",103.976223774519,-1.2658591119911,0.136187646038794,-5.62355789432574,1.87064030721445e-08,2.72188673914911e-07
"BPB1_02213",134.240462831295,-1.26208149372244,0.232961697205278,-3.27127378820097,0.0010706420387222,0.00904718721138829
"BPB1_04756",49.4661853241904,-1.25784655393407,0.196750084365181,-3.85182327305874,0.000117241625013795,0.00115899163658675
