"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_00821",1869.3576260066,4.0630946876657,0.353789036919086,10.0712410952423,7.4037842537995e-24,3.56769853729963e-22
"BPB1_04112",913.291960285702,4.04421169844481,0.270882667866153,13.0839367699821,4.06812725632326e-39,4.14258166082578e-37
"BPB1_01309",8020.31488744316,4.01736245040086,0.135686757990709,25.9226655753814,3.69842408494745e-148,1.05054709402428e-145
"BPB1_05848",171.742876859774,-3.99078244649262,0.277092352933239,-12.5979025026853,2.1683430752452e-36,1.95042459618306e-34
"BPB1_01221",51.9011618880957,-3.98495503632045,0.681695172366162,-5.11218969649467,3.18445805847775e-07,4.30739853173044e-06
"BPB1_00260",189.546064389566,-3.97487759039946,0.534540798031348,-6.50067797106794,7.99588316857332e-11,1.43845938202634e-09
"BPB1_02534",39.1743788023101,-3.94866924380306,0.429363460029445,-8.03205108223826,9.58564412044194e-16,2.68050369523446e-14
"BPB1_00857",93.3103068812905,-3.90461956741843,0.759463701603565,-4.48292599136703,7.36264695429519e-06,8.60091030569938e-05
"BPB1_01308",543.060396927813,3.84664615819298,0.126669601501043,26.4202785714568,8.01402973695341e-154,2.4028732494632e-151
"BPB1_05992",199.444352902157,-3.84342614318451,0.532813639022088,-6.27503858444942,3.49547598838199e-10,6.10520514863999e-09
"BPB1_02536",82.6777386612587,-3.83601432150923,0.322668456770899,-10.3388300018364,4.70243470932812e-25,2.51277625012316e-23
"BPB1_01306",697.919579072394,3.76099117788648,0.130074417136723,25.0701963512072,1.05160168812879e-138,2.83774715541553e-136
"BPB1_00863",36.9854708886249,-3.75716954083477,0.68346719088642,-4.76565603187242,1.88240156867566e-06,2.34626357185739e-05
"BPB1_01222",65.1644791307277,-3.73944680131219,0.532003806286724,-6.08914215092341,1.13517294478849e-09,1.89090382192082e-08
"BPB1_05761",123.892355427114,-3.72839672845409,0.607858139812679,-5.31110224081061,1.08964175053732e-07,1.54351614898948e-06
"BPB1_05748",88.4370562750438,-3.71089371497501,0.594592867730986,-5.40015511324251,6.65833008124134e-08,9.60829076162019e-07
"BPB1_04380",109.765610518906,-3.70422272910477,0.613495249686313,-5.22289737490734,1.76145022180803e-07,2.46283597075076e-06
"BPB1_04001",371.659389841965,-3.68535156378787,0.273395157399597,-11.6510899245086,2.26542633281629e-31,1.69812582197355e-29
"BPB1_04307",9.34680077790813,-3.68473813915751,0.573351993096809,-5.55459504371126,2.78256081121406e-08,4.19482701064868e-07
"BPB1_02525",20.6805748290326,-3.66026762935801,0.429653923969989,-7.35537941829376,1.90385553222637e-13,4.29920849683085e-12
"BPB1_01307",6930.15765064921,3.64785379380743,0.137991911616019,22.8118717752584,3.49577040662598e-115,8.57576040207291e-113
"BPB1_01541",285.15361323122,3.64420058955721,0.75819807132448,4.1469382585802,3.36950877802117e-05,0.000361535564114916
"BPB1_02345",3631.74143020041,-3.61678620151696,0.47304212546549,-6.58881320231243,4.43356163739375e-11,8.16652974642118e-10
"BPB1_04012",1605.28827185291,-3.6112883275894,0.272885879582125,-11.4014266049741,4.11322957585199e-30,2.88300000271081e-28
"BPB1_04011",9794.55802572844,-3.59375446143797,0.279164997900295,-11.0821717790814,1.53112842916813e-28,1.02018520150869e-26
